Origin City,Destination City,Routing,Segment Count,Distance,CO2 Emission,Air Expense,Road Distance,Origin Country,Destination Country,Travel Type,Train_CO2 Emission,Regular Taxi CO2 Emission,Black Cab CO2 Emission,Coach Bus CO2 Emission,Projected_Transport,Projected_CO2,CO2_Savings,CO2_Savings_Percent
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,444.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,390.67,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,365.87,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Glasgow,London,Glasgow - London,2,1109.97,302.56,311.03,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,299.666380999,99.04362143012958
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,446.17,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,338.27,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,436.57,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Birmingham,Paris,Birmingham - Paris,2,978.12,266.61,247.34,668.223,United Kingdom,France,International rail,2.979606357,99.307961145,136.334197575,18.162969363,Train,2.979606357,263.630393643,98.88241012827726
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,445.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,287.78,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Paris,Manchester - Paris,2,1182.04,322.2,227.27,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,318.63029850099997,98.89208519584109
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,466.98,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,422.17,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,642.17,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,689.17,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,490.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
"Vienna, Wien",Frankfurt,"Vienna, Wien - Frankfurt",2,1238.71,337.65,737.1,713.442,Österreich,Deutschland,International rail,3.181237878,106.02818283,145.56000405,19.392067002,Train,3.181237878,334.468762122,99.05782974144824
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,159.08,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,617.21,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,492.01,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,444.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,444.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,497.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,619.17,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Durham,Frankfurt,Durham - Frankfurt,2,844.12,230.09,301.65,1180.742,United Kingdom,Deutschland,International rail,5.264928578,175.47597233,240.90088655,32.093748302,Train,5.264928578,224.825071422,97.71179600243384
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,323.82,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,415.95,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,284.56,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,331.01,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,539.68,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,246.31,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,397.58,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,407.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,350.21,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,413.67,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,486.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,244.68,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,254.68,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,300.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,383.17,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,269.52,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Paris,Bristol,Paris - Bristol,2,919.7,250.69,120.0,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Paris,Bristol,Paris - Bristol,2,919.7,250.69,94.12,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,252.41,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,476.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,345.4,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,290.9,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,476.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,314.98,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,312.07,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,368.28,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Frankfurt,Istanbul,Frankfurt - Istanbul,2,3681.42,673.22,379.4,2235.803,Deutschland,Türkiye,International rail,9.969445577,332.273862845,456.15970707500003,60.771361342999995,Train,9.969445577,663.250554423,98.51914001708208
Paris,Seoul,Paris - Seoul,2,17876.29,10373.43,5338.7,,France,대한민국,International rail,,,,,Train,,,
London,Seoul,London - Seoul,2,17744.99,10297.24,4515.51,,United Kingdom,대한민국,International rail,,,,,Train,,,
Durham,Munich,Durham - Munich,2,1143.55,311.71,470.85,1556.231,United Kingdom,Deutschland,International rail,6.9392340290000005,231.279270065,317.510029775,42.299914811,Train,6.9392340290000005,304.770765971,97.77381732090727
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,446.27,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,613.51,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,329.08,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,451.87,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,445.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Paris,Bristol,Paris - Bristol,2,919.7,250.69,88.46,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Glasgow,London,Glasgow - London,2,1109.97,302.56,227.03,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,299.666380999,99.04362143012958
Paris,Bristol,Paris - Bristol,2,919.7,250.69,174.76,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Glasgow,London,Glasgow - London,2,1109.97,302.56,331.03,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,299.666380999,99.04362143012958
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,288.28,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,252.78,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,372.87,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,460.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,448.31,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,320.18,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Paris,Manchester - Paris,2,1182.04,322.2,165.28,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,318.63029850099997,98.89208519584109
Manchester,Paris,Manchester - Paris,2,1182.04,322.2,168.24,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,318.63029850099997,98.89208519584109
Edinburgh,London,Edinburgh - London,2,1068.03,291.12,443.95,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,288.276455569,99.0232397530228
Edinburgh,Bristol,Edinburgh - Bristol,2,1019.54,277.91,289.96,600.003,United Kingdom,United Kingdom,International rail,2.6754133770000004,89.169445845,122.41561207500001,16.308681543000002,Train,2.6754133770000004,275.23458662300004,99.03730942499371
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,451.57,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,194.68,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,382.08,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,471.88,665.41,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,465.636485905,98.67688520492499
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,352.02,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
"Vienna, Wien",Frankfurt,"Vienna, Wien - Frankfurt",2,1238.71,337.65,842.7,713.442,Österreich,Deutschland,International rail,3.181237878,106.02818283,145.56000405,19.392067002,Train,3.181237878,334.468762122,99.05782974144824
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,401.11,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,269.12,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,266.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,564.67,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,265.6,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,619.77,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,468.32,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Frankfurt,Newcastle,Frankfurt - Newcastle,2,889.23,242.39,415.9,1208.104,Deutschland,United Kingdom,International rail,5.386935736000001,179.54237596000002,246.48341860000002,32.837474824000005,Train,5.386935736000001,237.003064264,97.77757509138166
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,407.77,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,725.77,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,325.77,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,445.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,216.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,635.17,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,423.38,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,457.42,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,213.68,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,349.41,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,288.98,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,265.2,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,716.34,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,520.07,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,841.07,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,411.87,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Paris,Bristol,Paris - Bristol,2,919.7,250.69,77.96,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Paris,Bristol,Paris - Bristol,2,919.7,250.69,164.01,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Cardiff,Edinburgh,Cardiff - Edinburgh,2,1012.95,276.11,178.17,631.686,United Kingdom,United Kingdom,International rail,2.8166878740000003,93.87801489,128.87973615,17.169857166,Train,2.8166878740000003,273.293312126,98.97986748976855
London,Bordeaux,London - Bordeaux,2,1409.75,384.27,152.72,1043.604,United Kingdom,France,International rail,4.653430236,155.09520846,212.9213061,28.366200324,Train,4.653430236,379.61656976399996,98.78902067920993
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,561.01,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,410.81,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Bristol,Paris,Bristol - Paris,2,919.7,250.69,42.5,665.632,United Kingdom,France,International rail,2.968053088,98.92289967999999,135.8055688,18.092543392,Train,2.968053088,247.721946912,98.81604647652479
Manchester,Paris,Manchester - Paris,2,1182.04,322.2,197.25,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,318.63029850099997,98.89208519584109
Bristol,Paris,Bristol - Paris,2,919.7,250.69,175.75,665.632,United Kingdom,France,International rail,2.968053088,98.92289967999999,135.8055688,18.092543392,Train,2.968053088,247.721946912,98.81604647652479
Manchester,Paris,Manchester - Paris,2,1182.04,322.2,197.25,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,318.63029850099997,98.89208519584109
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,379.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,415.41,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,269.98,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,538.94,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,520.77,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,742.11,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,453.01,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,517.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,615.67,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,741.81,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,242.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,476.01,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,634.57,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,496.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,372.17,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
